65 44 75 79 62
68 40 18 44 80
39 41 79 18 62
46 79 50 20 41
68 18 40 44
79 74 39 20 62
44 40 68 62 73
79 41 52 62 46
44 68 62 73
40 44 18 62 41
18 79 39 23 46
41 62 68 44 52
79
68 62 44 18 41
43 62
18 39 76 23 50
40 68 18 44 80
18 68 26 40 76
68 18 44
68 44 40 41 73
40 68 18 44 80
18 68 26 40 65
66 20 79 23 39
40 44 18 62 41
79 18 20 23 41
43
75 79 65 46 41
79 74 41 8 75
44 40 68 73 62
39 18 23 46 47
40 18 68 44 62
23 39 18 66 79
44 62 40 8 75
41
18 23 79 39 62
76 79 75 18 62
46 41 18 50 64
44 41
79 20 47 75 23
76 41 52 62 44
39 18 23 46 76
79 18 62 20 23
39 23 66 18 79
40 44 18 62 41
41 39 18 62 46
79 23 39 18 62
39 23 79 66 20
46 18 41 75 39
18 68 26 40 76
40 79 68 41 75
43 39 18 62 23
79
41 18 20 23 66
40 44 18 62 41
79 41 75 20 46
18 68 40 79 39
68 44 40 41 73
68 18 41 39
40 44 18 62 41
18 79 39 23 62
79 39 18 23 66
44 40
18 68 40 26 44
18 79 39 75 65
79 66 20 18 62
40 44 18 62 41
43 44 40 41 52
76 39 75 65 46
18 39 41 66 23
79 39 18 62 66
68 18 40 80 26
40 68 44 18 62
68 44 40
79 20 23 39 62
41 39 18 79 62
18 62 46 79 39
40 44 68 73 18
18
39 18 23 46 76
62 79 39 18 23
79 23 18 39 66
40 44 68 73 52
41
79 75 65 18 50
46 69 18 64 20
40 68 44 73 18
18 66 20 23 79
79 18 39 66 23
73 44 15 52
18 50 46 39 15
79 18 62 68 23
18 39 26 23 41
18 68 40 79 39
44 62 41 52 40
18 39 76 79 23
41 52 44
68 40 44 73 62
79 46 50 39 20
41 44 52 62 73
68 40 79 62 44
79 66 20 39 18
79 18 23 39 20
40 44 18 62 41
39 79 66 18 23
39 18 46 79 23
18 68 40 62 41
68 18
18 26 40 68 41
18 62 75
40 44 18 62 41
40 62 44 41 73
62 68 44 40 41
68 18 40 80 26
79 18 66 23 46
68 40 18 26 80
44 40 62 41 73
76 62 41 18 75
40 44 18 62 41
44 41 73 52
46 41 79 39 18
79 39
41 18 46 76 75
79 41 46 75 39
20 23 46 79 39
62 68 52 44 41
39 23 18 79 20
79 39 75 64 65
79 40 39 62 18
41 44 68 73 40
79 20 39 18 66
79 20 23 39 66
40 44 18 62 41
79 39
66 18 20 23 46
79 39 74 18 66
79 18 68 23 75
39
40 44 18 62 41
40 44 18 62 41
68 39 23 79 18
18 39 41 68 52
40 44 18 62 41
18 68 79 23 39
79 18 23 39 41
40 44 18 62 41
44 68
14 44
40 68 44 18 62
40 44 18 62 41
39 46 18 50 41
40 44 18 62 41
65 75 18 68 41
41 52
79 66
44 41 68
76 18 62 75 79
44 40 68 62 18
41 75 39 18 62
79 39 18 23 46
18 75 23 41 79
62 68 44 40 73
40 44 18 62 41
39 18 66 23 76
44 40
44 41
40 44 18 62 41
40 62 18 21 43
40 44 18 62 41
23 39 20 76 75
41 79 39 46 75
43 44 40
79 39 75 18 50
79 23 18 62 66
68 44 40 18 80
44
18 79 39 41 20
52 68 73
39 79 66 23 18
44 41 73 52 62
68
18 68 79 62 40
79 65 44 75 62
79 23 18 39 76
44 41 43 52 68
75 65
68 40 44 18 21
68 40 18 44 80
79 39 41 18 23
68 44 40 62 73
79 47 46 50 69
39 18 76 79 46
68 18 40 43 26
79 39 20 23 46
40 44 18 62 41
79 18 23 41 39
50 62 65 66 20
18 79 23 39 76
43 40 68 44 18
66
79 68 23 41 18
40 68 18 44 62
40 18 68 26 44
40 18 68
68 44 43 40 62
65 75 44 62 79
14 44 43 40 62
79 23 39 18 75
68 44 41 62 52
40 44 18 62 41
40 44 18 62 41
79 18 23 46 39
41 52 44 62 68
39 41 18 46 62
40 44 18 62 41
18 68 62 40 41
79 75 62 39 41
41 65 68 69 44
40 44 18 62 41
40 44 18 79 62
79 41 18 39 15
18
79 46 18 69 41
40 68 44 18 80
68 18 62 44 41
79 41 20 74 39
68 40 18 44 80
44 41 52 62 73
62 44 41 73 52
44 52 41 62 68
43 62 40 41 44
68 40 18 44 80
40 18 68 62 44
44 68 40 73 41
18 79 39 23 62
68 18 40 44 79
44 41 18 40 52
68 44 43 40 73
41 62 44 73 18
40 44 18 62 41
41 52 62 44 73
40 68 18 44 79
62 18 65 68 46
18 79 39 23 50
39 18 79 46 41
44 73 68 62 40
40 44 18 62 41
79 41 8 15 50
40 79 18 23 41
18 62 41 23 44
18 40 62 44 41
40 68 44 18 62
62 18
41 39 18
39 23 18 79 66
39 18 23 66 79
40 44 18 62 41
40 44 68 18 80
44 41 73 68 52
40 68 44 18 62
18 68 62 40 41
46 50 41 39 18
43
44 41 18 62 68
46 18 50 41 39
40 44 18 62 41
40 44 18 62 41
43 62 44 40 41
18 41 39 52 62
40 68 44 73 62
43 62 23 41 79
40 44 18 62 41
62 44 40 41 65
23 39 66 18 41
68 18 44 40
79 39 18
40 68 18 44 62
40 44 39 18 62
41 62 68 44 52
79 18 66 20 23
41 46 39 50 23
76 50 44 75 73
18 79 62 23 39
41 68 62 52 44
40 68 44 18 80
18 79 39 68 23
68 40 44 62 41
46 79 39 62 41
79 20 23 74 39
79 75 39 20 74
68 18 40 44 80
41 46 79 50 62
39 66 23 79 18
40 68 44 18 62
75 79 65 62 44
46 18 52 76 39
40 68 18 44 80
40 44 18 62 41
46 50 18 79 39
18 68 40 80 44
39 18 41 79 23
79 18 62 68 75
18 79 39 46 23
39 18 23 41 62
40 44 18 62 41
40 44 18 62 41
40 79 18 23 44
39 79 18 76 23
40 44 18 62 41
41 44 52 73 68
79 39 23 18 62
79 39 18 66 23
62 79 18
68
79 75 18 20 50
40 68 18 26 44
40 44 18 62 41
79 39 23 47 18
40 68 18 44 62
18 68 40 80 44
40 68 18 62 44
79 75 65 62 44
41 79 18 39 46
44 65 75 62 79
43 68 44
18 62 68 41 44
68 18 40 44 26
68 62 44 79 18
39 43 76 15 62
40 44 18 62 68
62 40 41 44 18
79 39 23 41 8
44 40 68
18 79 39 66 23
79 46 47 39 18
75 65
40 44 18 62 41
41 46 39 18 79
18 79 23 39 76
66 23 79 39 18
79 20 23 47 39
40 44 18 62 41
79 23 39 18 62
39 15 18 52 44
40 44 18 62 41
68 44 40
40 68 18 79 80
79 39 23 65 46
40 68 44 18 62
46 39 18 50 23
40 68 18 44 21
39 75 65 68 18
50 46 79 64 69
18 68 40 26 80
41
79 18 62 20 23
40 44 18 62 41
68 18 40 80 44
68
62 18 44 39 40
39 66 23 18 76
44 68 40 41 62
68 18 39 41
40 44 18 62 41
39
68 62 44 41 52
43
40 44 18 62 41
79 39 75 62 66
40 44 18 62 41
43 76 15 62 44
44 68 40
41 39 46 50 79
79 41 39 18 50
40 44 18 62 41
18 68 40 79 39
44 41 14 73
44 43 41 14 40
18 68 40 79 39
79 39 18 23 76
40 44 18 62 41
46 18 50 76 39
68 44 41 75 79
23 79 66 20 39
79 39 41 23 47
79 66 20 23 39
41 18
40 68 39 44 41
79 18 23 39 66
40 44 18 62 41
40 44 18 62 41
40 68 44 18 62
23 18 79 66 20
62 44 40 73
40 44 18 62 41
39 79 18 23 50
40 44 18 62 41
79 41 8 75 39
79 76 39 15 18
39 65 68 41 75
44 40 79 65 75
79 75 65 18 46
39
68 40 18
79 47 39 23 46
79 62 40 23 44
40 68 44 21 73
18 68 40 26 44
40 44 18 62 41
18 68 39 41 62
79 62 41 39
40 44 18 62 41
40 44 18 62 41
79 18 23 39 75
46 39 50 76 18
68 44 62 43 40
40 44 18 62 41
40 68
79 20 62 66 23
43 44 41 62 73
40 44 18 62 41
44 41 52 62 73
40 44 18 62 41
79 46 39 18 50
79 62 41 39 52
39 18 41 46 79
68 18 40 44
39 18 79 23 76
79 41 66 23 46
68 44 40 18 80
40 44 18 62 41
62 44 41 73 52
39 18 23 79 46
39 18 79 46 41
41 52 44 73
44 41 62 52 43
76 79 39 52 46
40 44 18 62 41
40 18 62 44 43
68 18
44 68 40
79 39 66 18 62
79 18 39 23 41
40 68
79 20 47 39 23
43 44 40
18 68 44 40 79
43 62 44 40 73
76 75
41 52
79 75 39 76 18
43 68 18 62 41
68 18 44 40 41
39 18 52 73
44 75 79
18 68 62 40 44
40 18 44 41 68
79 18 39 23 46
39 18 79 23 76
18 68 62 40 79
40 18 62 68 44
62 44 41
79 23 47 39 18
79
18 40 68 44 62
18 66 41 79 39
44 62 73 52 65
79 65 75 50 23
39 23 66 75 79
79 20 66 23 39
44 52 62 68 40
41 39 18 68 46
79 46 18 50 23
46 41 39 79 18
69 8 64 65 20
40 44 18 62 41
40 68 44 43 73
79 18 62 65 75
79 39 18 23 20
79
29 20
41 39
44 40 62 41 73
76 75 62 65 46
50 18 41 79 65
44 68 73 43 41
68 18 40 80 44
41 44 52 62 40
79 39 65 75 58
40 62 79 44 39
40 44 18 62 41
18 68 62 40 79
40 44 18 62 41
79 20 46 41 75
23 79 39 18 20
23 79 39 18 50
79 39 66 20 18
46 41 50 52 79
44 68
68 44 40 41 52
79 20 23 39 66
68 62 18
79 74 39 65 23
68 18
40 68 62 18 44
18 40 68 62 44
76 41 62 43
68
18 79 39 23 46
68 62 44 52 41
40 44 18 62 41
44 43 68 40 41
66 79 23 39 18
44 41 52 62 68
40 44 18 62 41
62 40 44 18 68
18 68 62 41 40
39 18 79 23 76
39 65 75 79 18
66 41 39 52 62
18 66 79 39 23
41 52 44 73 62
39 18 79 15 76
43 44 40 41 73
79 20 23 39 41
41 44 62 68 52
62 44 40
44 40 68 18 62
62 44 43 40
44 40 62 68
66 20 79 23 75
79 20 75 39 18
41 40 79 39 18
18 66 79 20 23
79 50 75 39 18
69 79 50 46 39
40 18 41 62 68
79 39 23 20 75
40 44 18 62 41
79 75 39 65 18
44 41 62 68 52
41 44 52 73 62
79 18 20 46 75
39 76 79 18 46
79 8 64 65 66
44 41 40 18 68
40
18 68 40 41 76
69 44 18 62 64
40 62 68 18
79 75 62 44 39
23 39 18 46 41
79 18 66 20 23
39 79 46 76 75
68 18 40 44 80
79 75 44 62 65
79
39 23 79 18 46
41 39 18 62 20
44 75 65
41 39 52 62 18
39 18 41 79 64
41 52 44 73
18 79 23 39 62
62
18 79 39 23 41
39 66 23 79 18
18 68 40 79 62
75 65 79 46 18
75 79 62 44 65
62 68 44 41 52
68
68 40 18 44 80
18 40 68 62 23
44 68 40
76
79 20 39 23 41
41 46 39 18 75
40 43 18 68 44
18 79 66 20 23
79 39 18 20 75
79 47 75 65 39
44 40 68
68 40 44
79 76 39 66 23
68 40
18 39 76 79 23
40 44 18 62 41
40 44 18 62 41
68 44 40
79 18 68 23 62
75 79 65 39 18
46 79 23 39 50
79 18 41 39 62
40 18 68 80 44
50 46 41 76 75
68 44 40
68 44 40 62 41
79 62 41 39 46
18 68 23 79 39
39 18 79 66 23
39 18 76 66 23
66 69 41 8
68 44 40 18 62
18 68
40 44 18 62 41
79 75 39 41 20
41 62 68 52 18
79 46 76 39 50
18 68 40 26 80
44 40 73 62 43
44 41 73 52 62
46 69 41 79 50
18 79 66 23 76
23 79 20 39 66
40 44 18 62 41
40 44 18 62 41
79 65 75 18 23
40 44 18 62 41
41
43 44 40 62
79 23 18 62 39
40 44 18 62 41
79 20 23 66 41
68
18 26 75 65 41
79 40 39 80 41
68 44 62 41 52
40 44 18 62 41
18 79 62 23 39
40 44 18 62 41
18 23 41 39 20
18 39 46 76 79
79 62 18 68 23
68 40 18 44 80
68 18 44 40 41
41 52 44 62 73
68 44 62 40 41
68 44 40
41 79 18 65 66
40 44 18 62 41
18 41 39 62 52
18 68 40 44 62
79 50 65 76 75
62 44 40 41
43 62
79 39 46 41 75
79 44 62 75 18
39 18 26 75 76
79 18
68 44 40 62 73
18 68 40 39 26
44 41 62 68 52
40 44 18 62 41
40 44 18 62 41
44 68 40
79 47 50 39 65
40 44 18 62 41
18 68 62 44 40
44 62 41 52 68
40 79 62 44 18
79 18 41 20 75
23 18 46 79 39
62 79 18 23 39
40 44 18 62 41
68 18 41 39
75 65 46 18 50
79 39 18 75 62
18 39 79 76 23
75 65 79 62 20
43
79 74 20 66 39
40 44 18 62 41
18 68 40 62 41
68 18 44 40 80
41 18 76 75 39
79 68 43 74
18
68
39 79 18 20 46
39 18 68 41
40 44 18 62 41
39 18 41
68 44 40 62 18
43 40 68 44 18
46 41 79 50 47
40 44 18 62 41
62 65 75 18
79 66 23 39 18
44 41 52
40 44 18 62 41
40 44 62 18 41
68 18 62 79 23
40 18 68 44 80
68 18 40 44 26
76
18 39 15 62 41
68 18 40 44 39
68 18 40 44 80
79 18 66 23 39
79 44 75 65 23
40 79 62 41 52
18 66 20 23 79
62 44 40 79 18
68 18 39 23 40
40 44 18 62 41
68 18 39 44 40
41 52 44 73 62
18 68 40 62 44
23 79 20 46 41
68 18 40 44 62
41
79 18 23 66 39
68 40 44 41 18
79 66 23 39 18
40 41 79 62 18
39 18 23 79 50
40 44 18 62 41
62 44 41 40 79
62 41 18 76 39
18 79 23 39 62
43 41 73 52 62
44 41 52 18 62
39 79 18 75 58
68 39 41 18
62 18 79 39 15
44 41 14 52 73
68 79
62 79
65 75 79 44 41
68 40 44 18 62
40 44 18 62 41
79 39 18 62 46
40 44 18 62 41
79 18
18 79 66 20 23
39 44 73 41 79
68
40 44 18 62 41
79 20 23 75 39
79 39 18 23 62
68 18 40 39 79
18 41
44 62 75 65 73
40 68 44 18 62
68 40 44 18 62
40 44 18 62 41
75 65
39 15 41 76 75
40 68 18
18 79 39 62 23
40 44 18 62 41
40 18 68 44 39
79
44 40
39 18 23 79 76
18 68 40 26 80
79 66 20 23 39
18 62 23 79 46
46 79 18 41 39
79 20 39 23 18
62 52 44 41 68
79 18 39 46 15
41 44 62 40 52
79 66 39 18 23
44 40 62 43 41
40 44 18 62 41
18 68 40 44 80
18 68 40 62 41
41 39 46 20 23
76 75 18
44 40 68 62 41
68 40 18 44 80
18 40 68 26 80
68 40 18 62 44
79 75 39 20 41
68 40 44 18 62
18 68 62 44 40
18 68 40 44 62
41
43 41 44 62 73
39 18 41 79 68
68 44 43 40 73
62 14 44 52 73
40 44 18 62 41
79 23 39 18 76
18 79 23 39 68
79 29 18 66 20
68 40 44 18
40 44 18 62 41
62 46 39 18 64
40 68 18 44 62
79 46 62 41 76
44 52 41 62 68
68
76 75 50 39
41 39 18 46 65
40 44 18 62 41
44 75 65 79
23 79 18 66 41
79 20 66 23 75
79 43 15 62 39
44 41
18 68 62 23 40
40 44 18 62 41
79 75 65 46 18
23 79 39 18 66
41 39 18
79 39 20 23 18
68 44 40
18 39 79 41 15
68 18 40 44 80
79 39 41 18 20
40 44 18 62 41
65 75 79 44 62
39 18 41 46 79
18 68 40 39 26
41 39 18 15 46
41 52 44 62 73
68 44 73 40 41
40 44 18 62 41
79 75 18 62 66
79 23 18 39 40
18 68 40 62 41
65 75 23 18 41
40 68 18 44 62
40 44 41 18 62
39 79 18 46 41
40 44 18 62 41
41
68 40 44 18 62
44 41 52 62 40
62 41 79 46 75
79 46 47 50 39
39 23 18 66 79
68 18 40 44 80
41 79 46 76 75
40 44 18 62 41
76 79 20 75 39
68 18 40 44 26
44 62 41 73 52
40 44 18 62 41
79 39 20 18 62
79 65 75 44 41
41 44 62 68 52
44 40 62 41 73
18 68 62 41
79 39 20 18 23
79 75 39 18 66
79 18 40 68 62
43 62 44 41 14
44 40 68 73 52
39 23 79 18 20
79 46 41 47 39
39 66 79 23 18
68 52
41 44 18 62 73
43
39
40 44 18 62 41
44 62 68 41 40
40 44 18 68 73
62 18 40 68 44
79 40 41 18 39
69 18
23 39 18 41 66
44 40 68 18 62
79 66 23 18 39
40 44 18 62 41
41 52 44 68 62
40 68 44 18 62
40 44 18 62 41
79 46 18 75 39
68
40 44 18 62 41
75 65
39 18 41 79 66
68 18 40 44 80
18 46 76 39 62
40 44 18 62 41
40 68 44 41 18
40 18 41 79 39
18 39 23 79 66
79 66 20 62 23
41 43 62 44 40
79 23 66 39 18
68 18 40 44 80
40 44 68
43
68 40
68
44 40 62 68 41
40 44 18 62 41
41 46
40 44 18 62 41
65 75
79 39
65 75 62 79 52
40 79 39
40 44 18 62 41
18
18 68 40 62 41
62 44 40 18 68
68 44 18 40 80
41 40 79 18 39
41
68 18 44 40 41
79 20 41 75 15
62 68 44 52 41
18 68 40 44 79
18 68 40 26 80
79 66 20 23 39
44 41 68 52
79 23 20 39 50
79 18 62 44 40
79 20 39 18 65
79 62 75 8 39
18 40 68 62 44
40 79 62 68 18
39 41
44 41 40 52 73
40 44 18 62 41
66 23 39 41 18
40 44 18 62 41
40 44 18 62 41
79 39 18 62 23
41 18 62 79 44
41 79 50 62 46
79 66 39 18 62
68 40 18 80 44
39 18 41 68 46
40 68 18 44 80
44 40 68 62 73
68 40 18 44 80
41 52
68 39 18 44 79
40 44 18 62 41
40 44 18 62 41
65 75 41 79 39
68 44 52 41 62
40
76 39 41 79 18
79 18 39 23 41
40 44 68 41 73
68 44 41 62 52
68 41 18 62 44
75 79 65 46 20
40 44 18 62 41
62 18 68 41 39
68 44 41 18 62
65 75 79 62 44
79 39 23 66 20
79 18 68 23 76
79 23 39 18 41
68 40 44 18 62
18 68 62 41 44
62 44 40
41 18 46 79 50
79 39 23 18 41
40 44 18 62 41
39 18 76 79 50
18 39 75 65 46
41 18 39 46 75
68 40 44 18 80
39
79 18 66 23 39
18 68 40 62 23
41 18 52 62 44
68 40 44 18 80
68 18 44 62 40
40 18 44 79 62
79 39 66 20 23
41 62 52 73 44
68 44 40 62 73
68 18 40 44 80
44 52 41 73 62
79 18 23 39 50
79 39 18 23 41
39 41
44 40 41 18 68
41 62
79 18 50 65 20
44 40 68 41 52
40 44 18 62 41
79 20 23 18 39
79 23 39 75 18
40 18 68 80 44
40 68 44 39
46 39 18 50 76
79 39 50 23 46
79 41 18 20 15
68 62 44
47 41 79 18 50
68 18 40 44 80
41
46 41 18 39 79
41 79 20 23 46
40 44 18 62 41
40 18 44 68 41
40 44 18 62 41
40 44 18 62 41
68 18 62 44 39
41 75 79 20 8
39 44 41 73 15
40 68 44 18 80
79
79 39 18 23 62
40 79 39 18 62
39 18 23 46 79
44 68 40 62 52
39 18 41 79 15
79 18 75 39 66
39 18 46 79 66
79 18 23 39 46
43
76 79 39 18 62
79 46 50 23 76
79 41 20 8 75
40 44 18 62 41
68 18 40 26 80
40 18 68 44 80
79 18 41 75
62 79 39 18 52
18 68 79 62 23
44 68 62 40 41
40 44 18 62 41
40 44 18 62 41
18 68 40 41 62
44 68 14 62 40
74 79
79 18 41 39 15
40 68 18 44 80
39 66 23 79 18
66 39 18 46 76
68 44 40
40
62 68 44 40 41
79 18 41 39 62
18 39 23 46 76
68 40 44 18 62
64 20 23 46 41
46 18 76 79 39
44 41
39 18 46 76 50
68 18 40 26 44
23 66 18 39 79
68 40 44 62
40 79 68 44 43
79 18 39 23 76
40 44 18 62 41
40 44 18 62 41
40 44 68 62 73
23 39 18 66 79
62 44 75 79
79 47 20 23 46
39 79 46 18 50
75 79 65 46 50
46 18 50 41 39
41 68 44 62 52
18 46 76 79 39
43 41 62 73 44
68 41 18 44 62
40 44 18 62 41
44
41 44 39 15 52
44 68 40 62 18
79 39 18 23 41
62 68 39 18 20
79
68 18 40 26
39 79 18 23 75
18 66 23 20 79
18 68 26 40 79
40 62 52 41 79
18 68 62 41
79
18 75 79 39 50
40 68 18 44 80
44 62 68 41 52
18 62 23 75 79
79
41 39 18
44 40 68 62 73
40 79
68
43 62 44 40 73
43 40
79 52 41 62 21
40 68 18 44 43
39 66 23 18 79
18 79 39 23 50
79 69 23 41
79 41 39 50 46
68 18 40 44 80
40 44 18 62 41
44 40 62 68 18
65 75 39 18 41
46 41 39 76 79
40 68 44 41 73
40 68 44 18 80
43 62 44 40 73
